module,extrinsic,tx_fee_with_decimal,tx_fee_without_decimal,fee_multiplier
manta_collator_selection,set_candidacy_bond,5129836840000000,0.00512983684,0.0002
manta_collator_selection,register_as_candidate,4971568225730000,0.00497156822573,0.0002
manta_collator_selection,register_candidate,5291569612650000,0.00529156961265,0.0002
manta_collator_selection,leave_intent,4970392118070000,0.00497039211807,0.0002
manta_collator_selection,remove_collator,5290667648270000,0.00529066764827,0.0002
manta_collator_selection,set_eviction_baseline,4979834080000000,0.00497983408,0.0002
manta_collator_selection,set_eviction_tolerance,4979833900000000,0.0049798339,0.0002
pallet_asset_manager,register_asset,5316215490000000,0.00531621549,0.0002
pallet_asset_manager,update_asset_location,5015503790000000,0.00501550379,0.0002
pallet_asset_manager,update_asset_metadata,5442233900000000,0.0054422339,0.0002
pallet_asset_manager,set_units_per_second,4990591600000000,0.0049905916,0.0002
pallet_asset_manager,mint_asset,5462285920000000,0.00546228592,0.0002
pallet_asset_manager,set_min_xcm_fee,5010197910000000,0.00501019791,0.0002
pallet_asset_manager,update_outgoing_filtered_assets,5010069010000000,0.00501006901,0.0002
pallet_asset_manager,register_lp_asset,5606783740000000,0.00560678374,0.0002
pallet_assets,create,5620136560000000,0.00562013656,0.0002
pallet_assets,force_create,5480127820000000,0.00548012782,0.0002
pallet_assets,start_destroy,5130154740000000,0.00513015474,0.0002
pallet_assets,destroy_accounts,7776318240000000,0.00777631824,0.0002
pallet_assets,destroy_approvals,6454960200000000,0.0064549602,0.0002
pallet_assets,finish_destroy,5130605780000000,0.00513060578,0.0002
pallet_assets,mint,5471538080000000,0.00547153808,0.0002
pallet_assets,burn,5471611680000000,0.00547161168,0.0002
pallet_assets,transfer,5474236780000000,0.00547423678,0.0002
pallet_assets,transfer_keep_alive,5474168510000000,0.00547416851,0.0002
pallet_assets,force_transfer,5804245970000000,0.00580424597,0.0002
pallet_assets,freeze,5460437400000000,0.0054604374,0.0002
pallet_assets,thaw,5460439250000000,0.00546043925,0.0002
pallet_assets,freeze_asset,5130147070000000,0.00513014707,0.0002
pallet_assets,thaw_asset,5130147470000000,0.00513014747,0.0002
pallet_assets,transfer_ownership,5460411800000000,0.0054604118,0.0002
pallet_assets,set_team,6120149580000000,0.00612014958,0.0002
pallet_assets,set_metadata,5800426005530000,0.00580042600553,0.0002
pallet_assets,clear_metadata,5130429820000000,0.00513042982,0.0002
pallet_assets,force_set_metadata,5810428349640000,0.00581042834964,0.0002
pallet_assets,force_clear_metadata,5130423830000000,0.00513042383,0.0002
pallet_assets,force_asset_status,6480144100000000,0.0064801441,0.0002
pallet_assets,approve_transfer,5471463390000000,0.00547146339,0.0002
pallet_assets,cancel_approval,5461488620000000,0.00546148862,0.0002
pallet_assets,force_cancel_approval,5791500810000000,0.00579150081,0.0002
pallet_assets,transfer_approved,5805581720000000,0.00580558172,0.0002
pallet_assets,touch,5131538080000000,0.00513153808,0.0002
pallet_assets,refund,5141538080000000,0.00514153808,0.0002
pallet_author_inherent,kick_off_authorship_validation,4970867740000000,0.00497086774,0.0002
pallet_balances,transfer-1,5310428180000000,0.00531042818,0.0002
pallet_balances,transfer-1000_000,5340428180000000,0.00534042818,0.0002
pallet_balances,set_balance,5320234310000000,0.00532023431,0.0002
pallet_balances,force_transfer,5641670650000000,0.00564167065,0.0002
pallet_balances,transfer_keep_alive-1,5310301470000000,0.00531030147,0.0002
pallet_balances,transfer_keep_alive-1000_000,5340301470000000,0.00534030147,0.0002
pallet_balances,transfer_all,5310364520000000,0.00531036452,0.0002
pallet_balances,force_unreserve,5460166540000000,0.00546016654,0.0002
pallet_manta_pay,to_private,6721625880000000,0.00672162588,0.0002
pallet_manta_pay,private_transfer,7061529600000000,0.0070615296,0.0002
pallet_manta_pay,to_public,6864042410000000,0.00686404241,0.0002
pallet_manta_pay,public_transfer,5772937480000000,0.00577293748,0.0002
pallet_manta_sbt,to_private,6728368010000000,0.00672836801,0.0002
pallet_manta_sbt,reserve_sbt,4972870670000000,0.00497287067,0.0002
pallet_manta_sbt,allowlist_evm_account,5212255520000000,0.00521225552,0.0002
pallet_manta_sbt,mint_sbt_eth,7839394570000000,0.00783939457,0.0002
pallet_manta_sbt,change_allowlist_account,5299862870000000,0.00529986287,0.0002
pallet_manta_sbt,update_mint_info,5110164780000000,0.00511016478,0.0002
pallet_manta_sbt,new_mint_info,5071130950000000,0.00507113095,0.0002
pallet_parachain_staking,set_staking_expectations,5450143500000000,0.0054501435,0.0002
pallet_parachain_staking,set_inflation,5090634490000000,0.00509063449,0.0002
pallet_parachain_staking,set_parachain_bond_account,5290160860000000,0.00529016086,0.0002
pallet_parachain_staking,set_parachain_bond_account,5290160860000000,0.00529016086,0.0002
pallet_parachain_staking,set_parachain_bond_reserve_percent,4980152730000000,0.00498015273,0.0002
pallet_parachain_staking,set_total_selected,4980167090000000,0.00498016709,0.0002
pallet_parachain_staking,set_collator_commission,4980141690000000,0.00498014169,0.0002
pallet_parachain_staking,set_blocks_per_round,4980914130000000,0.00498091413,0.0002
pallet_parachain_staking,join_candidates,4998115621090000,0.00499811562109,0.0002
pallet_parachain_staking,schedule_leave_candidates,4981577388210000,0.00498157738821,0.0002
pallet_parachain_staking,execute_leave_candidates,5312612632340000,0.00531261263234,0.0002
pallet_parachain_staking,cancel_leave_candidates,4981546295670000,0.00498154629567,0.0002
pallet_parachain_staking,go_offline,4971512910000000,0.00497151291,0.0002
pallet_parachain_staking,go_offline,4971512910000000,0.00497151291,0.0002
pallet_parachain_staking,candidate_bond_more,4985469780000000,0.00498546978,0.0002
pallet_parachain_staking,schedule_candidate_bond_less,5130233060000000,0.00513023306,0.0002
pallet_parachain_staking,execute_candidate_bond_less,5295565370000000,0.00529556537,0.0002
pallet_parachain_staking,cancel_candidate_bond_less,4970208040000000,0.00497020804,0.0002
pallet_parachain_staking,delegate_1_2_3,5328225999090000,0.00532822599909,0.0002
pallet_parachain_staking,delegate_1_25_3,5328300658010000,0.00532830065801,0.0002
pallet_parachain_staking,delegate_1_2_100,5338395010920000,0.00533839501092,0.0002
pallet_parachain_staking,schedule_leave_delegators,4971513370000000,0.00497151337,0.0002
pallet_parachain_staking,execute_leave_delegators,5313542681060000,0.00531354268106,0.0002
pallet_parachain_staking,cancel_leave_delegators,4971526440000000,0.00497152644,0.0002
pallet_parachain_staking,schedule_revoke_delegation,5291536400000000,0.0052915364,0.0002
pallet_parachain_staking,delegator_bond_more,5308398530000000,0.00530839853,0.0002
pallet_parachain_staking,schedule_delegator_bond_less,5301528460000000,0.00530152846,0.0002
pallet_parachain_staking,execute_delegation_request,5619535660000000,0.00561953566,0.0002
pallet_parachain_staking,cancel_delegation_request,5291571230000000,0.00529157123,0.0002
pallet_scheduler,cancel,5051900259940000,0.00505190025994,0.0002
pallet_scheduler,schedule,5130604824870000,0.00513060482487,0.0002
pallet_scheduler,schedule_named,5531910424880000,0.00553191042488,0.0002
pallet_scheduler,cancel_named,5292178514280000,0.00529217851428,0.0002
pallet_scheduler,schedule_after,5370604824870000,0.00537060482487,0.0002
pallet_scheduler,schedule_named_after,5771910424880000,0.00577191042488,0.0002
pallet_session,set_keys,5942723580000000,0.00594272358,0.0002
pallet_session,purge_keys,4972164220000000,0.00497216422,0.0002
pallet_tx_pause,pause_transaction,5630145900000000,0.0056301459,0.0002
pallet_tx_pause,unpause_transaction,5630159010000000,0.00563015901,0.0002
pallet_tx_pause,pause_transactions,5981591800000000,0.0059815918,0.0002
pallet_tx_pause,unpause_transactions,5981618020000000,0.00598161802,0.0002
pallet_tx_pause,pause_pallets,5710995000000000,0.005710995,0.0002
pallet_tx_pause,unpause_pallets,5710995000000000,0.005710995,0.0002
pallet_utility,batch-size=1,5009576095200000,0.0050095760952,0.0002
pallet_utility,batch-size=32,5953941077940000,0.00595394107794,0.0002
pallet_utility,as_derivative,5995266237940000,0.00599526623794,0.0002
pallet_utility,batch_all-size=1,5009518629690000,0.00500951862969,0.0002
pallet_utility,batch_all-size=32,5952102181620000,0.00595210218162,0.0002
pallet_utility,dispatch_as,6312263341620000,0.00631226334162,0.0002
pallet_utility,force_batch,4979033615680000,0.00497903361568,0.0002
frame_system,remark-length=32,5432207750000000,0.00543220775,0.2
frame_system,remark-length=64,5432207750000000,0.00543220775,0.2
frame_system,set_heap_pages,7386220000000000,0.00738622,0.2
frame_system,set_code,5005298700000000000,5.0052987,0.2
frame_system,set_code_without_checks,5005298700000000000,5.0052987,0.2
frame_system,set_storage,6764241890000000,0.00676424189,0.2
frame_system,kill_storage,7769705240000000,0.00776970524,0.2
frame_system,kill_prefix,14497190180000000,0.01449719018,0.2
frame_system,remark_with_event-length=32,5439136000000000,0.005439136,0.2
frame_system,remark_with_event-length=64,5439136000000000,0.005439136,0.2
pallet_treasury,propose_spend,7879690000000000,0.00787969,0.2
pallet_treasury,reject_proposal,7976280000000000,0.00797628,0.2
pallet_treasury,approve_proposal,6728469040000000,0.00672846904,0.2
pallet_treasury,spend,5310620000000000,0.00531062,0.2
pallet_treasury,remove_approval,6331950000000000,0.00633195,0.2
pallet_timestamp,set,6314230000000000,0.00631423,0.2
pallet_preimage,note_preimage-length=32,7874360480000000,0.00787436048,0.2
pallet_preimage,note_preimage-length=32,8205260960000000,0.00820526096,0.2
pallet_preimage,unnote_preimage,7965430000000000,0.00796543,0.2
pallet_preimage,request_preimage,6824860000000000,0.00682486,0.2
pallet_preimage,unrequest_preimage,7823460000000000,0.00782346,0.2
pallet_multisig,as_multi_threshold_1,9615538330000000,0.00961553833,0.2
pallet_multisig,as_multi,8623251690000000,0.00862325169,0.2
pallet_multisig,approve_as_multi,7551298580000000,0.00755129858,0.2
pallet_multisig,cancel_as_multi,7342448250000000,0.00734244825,0.2
pallet_membership,add_member,5798700000000000,0.0057987,0.2
pallet_membership,remove_member,5798700000000000,0.0057987,0.2
pallet_membership,swap_member,6128700000000000,0.0061287,0.2
pallet_membership,reset_members,6118700000000000,0.0061187,0.2
pallet_membership,change_key,5798700000000000,0.0057987,0.2
pallet_membership,set_prime,5798700000000000,0.0057987,0.2
pallet_membership,clear_prime,5468700000000000,0.0054687,0.2
pallet_democracy,propose,9314990000000000,0.00931499,0.2
pallet_democracy,second,6695400000000000,0.0066954,0.2
pallet_democracy,vote,9537690000000000,0.00953769,0.2
pallet_democracy,emergency_cancel,7741070000000000,0.00774107,0.2
pallet_democracy,external_propose,6699970000000000,0.00669997,0.2
pallet_democracy,external_propose_majority,6074060000000000,0.00607406,0.2
pallet_democracy,external_propose_default,6070770000000000,0.00607077,0.2
pallet_democracy,fast_track,9106330000000000,0.00910633,0.2
pallet_democracy,veto_external,8102940000000000,0.00810294,0.2
pallet_democracy,cancel_referendum,6135460000000000,0.00613546,0.2
pallet_democracy,delegate,139575037540000000,0.13957503754,0.2
pallet_democracy,undelegate,136358562970000000,0.13635856297,0.2
pallet_democracy,clear_public_proposals,6024310000000000,0.00602431,0.2
pallet_democracy,unlock,9524170790000000,0.00952417079,0.2
pallet_democracy,remove_vote,7830994270000000,0.00783099427,0.2
pallet_democracy,remove_other_vote,8165654290000000,0.00816565429,0.2
pallet_democracy,blacklist,13461390000000000,0.01346139,0.2
pallet_democracy,cancel_proposal,9466030000000000,0.00946603,0.2
pallet_collective,set_members,142485042700000000,0.1424850427,0.2
pallet_collective,execute,10054607950000000,0.01005460795,0.2
pallet_collective,propose,10526990050000000,0.01052699005,0.2
pallet_collective,vote,7204299920000000,0.00720429992,0.2
pallet_collective,close,10283731050000000,0.01028373105,0.2
pallet_collective,disapprove_proposal,8946173230000000,0.00894617323,0.2
cumulus_pallet_xcmp_queue,service_overweight,5138700640000000,0.00513870064,0.2
cumulus_pallet_xcmp_queue,suspend_xcm_execution,5968700000000000,0.0059687,0.2
cumulus_pallet_xcmp_queue,resume_xcm_execution,5968700000000000,0.0059687,0.2
cumulus_pallet_xcmp_queue,update_suspend_threshold,6330520000000000,0.00633052,0.2
cumulus_pallet_xcmp_queue,update_drop_threshold,6330520000000000,0.00633052,0.2
cumulus_pallet_xcmp_queue,update_resume_threshold,6330520000000000,0.00633052,0.2
cumulus_pallet_xcmp_queue,update_threshold_weight,6371060000000000,0.00637106,0.2
cumulus_pallet_xcmp_queue,update_weight_restrict_decay,6371060000000000,0.00637106,0.2
cumulus_pallet_xcmp_queue,update_xcmp_max_individual_weight,6371060000000000,0.00637106,0.2
orml_xtokens,transfer,5338700000000000,0.0053387,0.2
orml_xtokens,transfer_multiasset,5148700000000000,0.0051487,0.2
orml_xtokens,transfer_with_fee,5498700000000000,0.0054987,0.2
orml_xtokens,transfer_multiasset_with_fee,5288700000000000,0.0052887,0.2
orml_xtokens,transfer_multicurrencies,5718700000000000,0.0057187,0.2
orml_xtokens,transfer_multiassets,5198700000000000,0.0051987,0.2
manta_collator_selection,set_invulnerables,6442107140000000,0.00644210714,0.2
manta_collator_selection,set_desired_candidates,6166630000000000,0.00616663,0.2
manta_collator_selection,set_candidacy_bond,6265540000000000,0.00626554,0.2
manta_collator_selection,register_as_candidate,7836925730000000,0.00783692573,0.2
manta_collator_selection,register_candidate,8158312650000000,0.00815831265,0.2
manta_collator_selection,leave_intent,6660818070000000,0.00666081807,0.2
manta_collator_selection,remove_collator,7256348270000000,0.00725634827,0.2
manta_collator_selection,set_eviction_baseline,6112780000000000,0.00611278,0.2
manta_collator_selection,set_eviction_tolerance,6112600000000000,0.0061126,0.2
pallet_asset_manager,register_asset,12824190000000000,0.01282419,0.2
pallet_asset_manager,update_asset_location,11812490000000000,0.01181249,0.2
pallet_asset_manager,update_asset_metadata,8972600000000000,0.0089726,0.2
pallet_asset_manager,set_units_per_second,6880300000000000,0.0068803,0.2
pallet_asset_manager,mint_asset,9044620000000000,0.00904462,0.2
pallet_asset_manager,set_min_xcm_fee,6506610000000000,0.00650661,0.2
pallet_asset_manager,update_outgoing_filtered_assets,6377710000000000,0.00637771,0.2
pallet_asset_manager,register_lp_asset,13682440000000000,0.01368244,0.2
pallet_assets,create,7055260000000000,0.00705526,0.2
pallet_assets,force_create,6906520000000000,0.00690652,0.2
pallet_assets,start_destroy,6583440000000000,0.00658344,0.2
pallet_assets,destroy_accounts,2652746940000000000,2.65274694,0.2
pallet_assets,destroy_approvals,1331388900000000000,1.3313889,0.2
pallet_assets,finish_destroy,7034480000000000,0.00703448,0.2
pallet_assets,mint,8306780000000000,0.00830678,0.2
pallet_assets,burn,8380380000000000,0.00838038,0.2
pallet_assets,transfer,11005480000000000,0.01100548,0.2
pallet_assets,transfer_keep_alive,10937210000000000,0.01093721,0.2
pallet_assets,force_transfer,11344670000000000,0.01134467,0.2
pallet_assets,freeze,7196100000000000,0.0071961,0.2
pallet_assets,thaw,7197950000000000,0.00719795,0.2
pallet_assets,freeze_asset,6575770000000000,0.00657577,0.2
pallet_assets,thaw_asset,6576170000000000,0.00657617,0.2
pallet_assets,transfer_ownership,7170500000000000,0.0071705,0.2
pallet_assets,set_team,7568280000000000,0.00756828,0.2
pallet_assets,set_metadata,7524705530000000,0.00752470553,0.2
pallet_assets,clear_metadata,6858520000000000,0.00685852,0.2
pallet_assets,force_set_metadata,7537049640000000,0.00753704964,0.2
pallet_assets,force_clear_metadata,6852530000000000,0.00685253,0.2
pallet_assets,force_asset_status,7922800000000000,0.0079228,0.2
pallet_assets,approve_transfer,8232090000000000,0.00823209,0.2
pallet_assets,cancel_approval,8247320000000000,0.00824732,0.2
pallet_assets,force_cancel_approval,8589510000000000,0.00858951,0.2
pallet_assets,transfer_approved,12680420000000000,0.01268042,0.2
pallet_assets,touch,7966780000000000,0.00796678,0.2
pallet_assets,refund,7976780000000000,0.00797678,0.2
pallet_author_inherent,kick_off_authorship_validation,7136440000000000,0.00713644,0.2
pallet_balances,transfer-1,7036880000000000,0.00703688,0.2
pallet_balances,transfer-1000_000,7066880000000000,0.00706688,0.2
pallet_balances,set_balance,6853010000000000,0.00685301,0.2
pallet_balances,force_transfer,8609350000000000,0.00860935,0.2
pallet_balances,transfer_keep_alive-1,6910170000000000,0.00691017,0.2
pallet_balances,transfer_keep_alive-1000_000,6940170000000000,0.00694017,0.2
pallet_balances,transfer_all,6973220000000000,0.00697322,0.2
pallet_balances,force_unreserve,6925240000000000,0.00692524,0.2
pallet_manta_pay,to_private,409244580000000000,0.40924458,0.2
pallet_manta_pay,private_transfer,749148300000000000,0.7491483,0.2
pallet_manta_pay,to_public,551661110000000000,0.55166111,0.2
pallet_manta_pay,public_transfer,10006180000000000,0.01000618,0.2
pallet_manta_sbt,to_private,405996710000000000,0.40599671,0.2
pallet_manta_sbt,reserve_sbt,9139370000000000,0.00913937,0.2
pallet_manta_sbt,allowlist_evm_account,8764220000000000,0.00876422,0.2
pallet_manta_sbt,mint_sbt_eth,408133270000000000,0.40813327,0.2
pallet_manta_sbt,change_allowlist_account,6461570000000000,0.00646157,0.2
pallet_manta_sbt,update_mint_info,6573480000000000,0.00657348,0.2
pallet_manta_sbt,new_mint_info,7499650000000000,0.00749965,0.2
pallet_parachain_staking,set_staking_expectations,6892200000000000,0.0068922,0.2
pallet_parachain_staking,set_inflation,7023190000000000,0.00702319,0.2
pallet_parachain_staking,set_parachain_bond_account,6749560000000000,0.00674956,0.2
pallet_parachain_staking,set_parachain_bond_account,6749560000000000,0.00674956,0.2
pallet_parachain_staking,set_parachain_bond_reserve_percent,6431430000000000,0.00643143,0.2
pallet_parachain_staking,set_total_selected,6445790000000000,0.00644579,0.2
pallet_parachain_staking,set_collator_commission,6420390000000000,0.00642039,0.2
pallet_parachain_staking,set_blocks_per_round,7192830000000000,0.00719283,0.2
pallet_parachain_staking,join_candidates,14404321090000000,0.01440432109,0.2
pallet_parachain_staking,schedule_leave_candidates,7856088210000000,0.00785608821,0.2
pallet_parachain_staking,execute_leave_candidates,19211332340000000,0.01921133234,0.2
pallet_parachain_staking,cancel_leave_candidates,7824995670000000,0.00782499567,0.2
pallet_parachain_staking,go_offline,7781610000000000,0.00778161,0.2
pallet_parachain_staking,go_offline,7781610000000000,0.00778161,0.2
pallet_parachain_staking,candidate_bond_more,11748480000000000,0.01174848,0.2
pallet_parachain_staking,schedule_candidate_bond_less,6661760000000000,0.00666176,0.2
pallet_parachain_staking,execute_candidate_bond_less,12154070000000000,0.01215407,0.2
pallet_parachain_staking,cancel_candidate_bond_less,6476740000000000,0.00647674,0.2
pallet_parachain_staking,delegate_1_2_3,14844699090000000,0.01484469909,0.2
pallet_parachain_staking,delegate_1_25_3,14919358010000000,0.01491935801,0.2
pallet_parachain_staking,delegate_1_2_100,15023710920000000,0.01502371092,0.2
pallet_parachain_staking,schedule_leave_delegators,7782070000000000,0.00778207,0.2
pallet_parachain_staking,execute_leave_delegators,20141381060000000,0.02014138106,0.2
pallet_parachain_staking,cancel_leave_delegators,7795140000000000,0.00779514,0.2
pallet_parachain_staking,schedule_revoke_delegation,8125100000000000,0.0081251,0.2
pallet_parachain_staking,delegator_bond_more,14997230000000000,0.01499723,0.2
pallet_parachain_staking,schedule_delegator_bond_less,8127160000000000,0.00812716,0.2
pallet_parachain_staking,execute_delegation_request,16444360000000000,0.01644436,0.2
pallet_parachain_staking,cancel_delegation_request,8159930000000000,0.00815993,0.2
pallet_scheduler,cancel,8248959940000000,0.00824895994,0.2
pallet_scheduler,schedule,7033524870000000,0.00703352487,0.2
pallet_scheduler,schedule_named,8739124880000000,0.00873912488,0.2
pallet_scheduler,cancel_named,8767214280000000,0.00876721428,0.2
pallet_scheduler,schedule_after,7273524870000000,0.00727352487,0.2
pallet_scheduler,schedule_named_after,8979124880000000,0.00897912488,0.2
pallet_session,set_keys,9962280000000000,0.00996228,0.2
pallet_session,purge_keys,8432920000000000,0.00843292,0.2
pallet_tx_pause,pause_transaction,7074600000000000,0.0070746,0.2
pallet_tx_pause,unpause_transaction,7087710000000000,0.00708771,0.2
pallet_tx_pause,pause_transactions,8870500000000000,0.0088705,0.2
pallet_tx_pause,unpause_transactions,8896720000000000,0.00889672,0.2
pallet_tx_pause,pause_pallets,77933700000000000,0.0779337,0.2
pallet_tx_pause,unpause_pallets,77933700000000000,0.0779337,0.2
pallet_utility,batch-size=1,5884795200000000,0.0058847952,0.2
pallet_utility,batch-size=32,21179777940000000,0.02117977794,0.2
pallet_utility,as_derivative,22544937940000000,0.02254493794,0.2
pallet_utility,batch_all-size=1,5827329690000000,0.00582732969,0.2
pallet_utility,batch_all-size=32,19340881620000000,0.01934088162,0.2
pallet_utility,dispatch_as,19862041620000000,0.01986204162,0.2
pallet_utility,force_batch,5312315680000000,0.00531231568,0.2
frame_system,remark-length=32,5966238750000000,0.00596623875,1
frame_system,remark-length=64,5966238750000000,0.00596623875,1
frame_system,set_heap_pages,16736300000000000,0.0167363,1
frame_system,set_code,25005298700000000000,25.0052987,1
frame_system,set_code_without_checks,25005298700000000000,25.0052987,1
frame_system,set_storage,11266409450000000,0.01126640945,1
frame_system,kill_storage,16293726200000000,0.0162937262,1
frame_system,kill_prefix,51131150900000000,0.0511311509,1
frame_system,remark_with_event-length=32,6000880000000000,0.00600088,1
frame_system,remark_with_event-length=64,6000880000000000,0.00600088,1
pallet_treasury,propose_spend,18163650000000000,0.01816365,1
pallet_treasury,reject_proposal,19966600000000000,0.0199666,1
pallet_treasury,approve_proposal,13727545200000000,0.0137275452,1
pallet_treasury,spend,5318300000000000,0.0053183,1
pallet_treasury,remove_approval,11744950000000000,0.01174495,1
pallet_timestamp,set,11656350000000000,0.01165635,1
pallet_preimage,note_preimage-length=32,18177002400000000,0.0181770024,1
pallet_preimage,note_preimage-length=32,18511504800000000,0.0185115048,1
pallet_preimage,unnote_preimage,18672350000000000,0.01867235,1
pallet_preimage,request_preimage,12969500000000000,0.0129695,1
pallet_preimage,unrequest_preimage,17962500000000000,0.0179625,1
pallet_multisig,as_multi_threshold_1,25522891650000000,0.02552289165,1
pallet_multisig,as_multi,20361458450000000,0.02036145845,1
pallet_multisig,approve_as_multi,15081692900000000,0.0150816929,1
pallet_multisig,cancel_as_multi,13837441250000000,0.01383744125,1
pallet_membership,add_member,7798700000000000,0.0077987,1
pallet_membership,remove_member,7798700000000000,0.0077987,1
pallet_membership,swap_member,8128700000000000,0.0081287,1
pallet_membership,reset_members,8118700000000000,0.0081187,1
pallet_membership,change_key,7798700000000000,0.0077987,1
pallet_membership,set_prime,7798700000000000,0.0077987,1
pallet_membership,clear_prime,7468700000000000,0.0074687,1
pallet_democracy,propose,26460150000000000,0.02646015,1
pallet_democracy,second,13562200000000000,0.0135622,1
pallet_democracy,vote,27053650000000000,0.02705365,1
pallet_democracy,emergency_cancel,18670550000000000,0.01867055,1
pallet_democracy,external_propose,13425050000000000,0.01342505,1
